house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00126165,58,6,8,28,11,1,2,2
S00126166,49,5,4,27,9,2,0,2
S00126167,62,11,2,30,14,3,0,2
S00126168,61,10,8,29,8,1,1,4
S00126169,60,11,6,26,10,3,0,4
S00126170,32,6,5,15,5,0,0,1
S00126171,59,7,15,23,7,0,0,7
S00126172,50,4,10,25,5,0,1,5
S00126173,32,1,6,17,6,0,0,2
S00126174,46,8,4,17,11,3,0,3
S00126175,76,10,6,43,13,0,3,1
S00126180,40,5,2,18,9,2,1,3
S00126181,31,2,5,19,3,0,1,1
S00126183,40,2,5,21,5,2,1,4
S00126184,44,3,3,26,3,1,2,6
S00126191,41,3,4,15,15,2,0,2
S00126192,26,4,0,10,6,1,3,2
S00126193,45,4,7,8,19,4,2,1
S00126194,50,8,2,25,10,2,0,3
S00126195,54,6,9,27,10,1,0,1
S00126196,53,5,6,23,13,2,1,3
S00126197,61,5,9,24,11,3,2,7
S00126198,57,2,6,8,27,12,1,1
S00126199,35,1,6,15,10,0,0,3
S00126200,73,9,5,37,17,0,1,4
S00126201,35,4,0,20,7,1,1,2
S00126202,50,5,10,22,10,2,0,1
S00126203,54,2,8,30,10,2,0,2
S00126204,32,2,5,11,14,0,0,0
S00126205,31,1,10,10,5,3,0,2
S00126206,52,6,7,24,10,3,1,1
S00126207,55,9,13,19,10,0,0,4
S00126208,66,12,19,25,4,1,0,5
S00126209,66,3,16,24,19,1,2,1
S00126210,32,2,5,15,8,0,0,2
S00126211,44,7,6,18,7,3,1,2
S00126212,68,3,4,39,16,1,1,4
S00126213,36,2,6,10,13,3,1,1
S00126214,69,3,8,30,21,3,1,3
S00126215,22,0,4,11,4,1,2,0
S00126216,55,8,5,20,16,6,0,0
S00126217,38,6,3,17,7,1,0,4
S00126218,60,4,8,29,13,0,2,4
S00126219,41,2,9,21,4,1,0,4
S00126220,72,6,4,43,9,5,0,5
S00126221,26,2,1,14,7,2,0,0
S00126222,43,3,7,18,13,0,0,2
S00126223,26,3,4,12,6,0,0,1
S00126224,25,0,5,15,5,0,0,0
S00126225,73,8,4,44,11,1,0,5
S00126226,41,4,8,11,12,2,0,4
S00126227,37,6,4,13,11,0,0,3
S00126228,61,11,11,23,12,1,1,2
S00126229,58,5,10,17,20,3,1,2
S00126230,30,4,1,14,7,2,1,1
S00126231,29,4,4,11,4,3,1,2
S00126232,44,3,3,23,12,1,0,2
S00126233,38,4,4,17,8,0,1,4
S00126234,38,2,4,11,8,10,0,3
S00126235,29,3,9,7,9,1,0,0
S00126236,64,8,10,28,14,0,1,3
S00126237,54,6,11,18,6,7,0,6
S00126238,45,6,4,20,8,2,0,5
S00126239,39,3,4,25,4,2,0,1
S00126240,36,2,8,15,5,3,0,3
S00126241,48,7,13,15,7,2,0,4
S00126242,52,5,4,26,11,0,2,4
S00126243,45,4,12,11,5,8,0,5
S00126244,35,8,6,15,5,0,1,0
S00126245,61,12,6,28,9,2,0,4
S00126246,59,4,13,34,6,0,0,2
S00126247,45,14,6,17,7,0,0,1
S00126248,43,1,4,16,18,2,1,1
S00126249,45,10,6,20,7,0,1,1
S00126250,67,4,4,30,24,1,2,2
S00126251,31,5,5,15,3,0,0,3
S00126252,51,4,5,26,10,1,2,3
S00126253,48,8,3,23,6,7,0,1
S00126254,64,5,12,32,11,3,1,0
S00126255,46,4,7,23,7,4,0,1
S00126256,51,5,10,19,8,3,3,3
S00126257,22,3,5,9,5,0,0,0
S00126258,36,4,5,13,7,3,1,3
S00126259,51,5,8,21,12,2,2,1
S00126260,55,6,8,30,8,3,0,0
S00126261,41,4,7,19,7,2,0,2
S00126262,40,8,6,16,8,0,0,2
S00126263,43,5,8,19,6,3,0,2
S00126264,68,7,6,31,12,4,2,6
S00126265,74,8,13,34,10,0,2,7
S00126266,59,4,10,31,12,1,0,1
S00126267,45,2,5,26,6,2,0,4
S00126268,74,8,11,29,15,4,0,7
S00126269,54,6,7,28,6,3,0,4
S00126270,37,5,6,18,6,2,0,0
S00126271,40,5,5,15,14,1,0,0
S00126272,43,3,5,24,10,0,0,1
S00126273,53,14,5,18,10,3,0,3
S00126274,70,8,9,38,9,1,0,5
S00126275,40,5,5,20,4,1,0,5
S00126276,52,6,7,25,10,2,1,1
S00126277,38,3,4,17,4,7,1,2
S00126278,49,8,9,20,6,1,0,5
S00126279,53,4,7,23,15,1,1,2
S00126280,31,2,5,16,7,1,0,0
S00126281,32,5,8,12,7,0,0,0
S00126283,42,3,8,21,9,0,0,1
S00126289,26,2,9,6,8,0,0,1
S00126290,42,5,6,23,8,0,0,0
S00126291,31,6,1,17,0,0,0,7
S00126292,74,8,17,25,16,2,0,6
S00126293,30,5,8,8,5,2,0,2
S00126294,34,2,6,13,6,7,0,0
S00126295,69,2,7,34,19,3,0,4
S00126296,50,8,5,33,3,0,1,0
S00126297,65,4,13,24,12,6,0,6
S00126298,41,3,6,21,9,0,2,0
S00126299,46,7,7,16,7,3,2,4
S00126300,68,15,11,29,7,2,0,4
S00126301,56,9,10,23,8,1,0,5
S00126302,40,7,12,14,3,1,0,3
S00126303,39,1,9,19,7,0,1,2
S00126304,31,1,5,19,4,0,0,2
S00126305,47,5,7,23,5,2,0,5
S00126306,48,3,4,30,9,1,0,1
S00126307,52,8,9,25,6,0,1,3
S00126308,51,9,7,27,5,0,0,3
S00126309,70,5,15,33,11,0,1,5
S00126310,40,3,11,16,6,0,0,4
S00126311,45,11,6,17,8,0,1,2
S00126312,62,18,9,24,6,2,1,2
S00126313,36,6,4,15,7,1,0,3
S00126314,42,12,9,15,4,0,1,1
S00126315,31,10,3,14,2,0,0,2
S00126316,27,2,5,12,6,2,0,0
S00126317,55,9,6,19,15,4,1,1
S00126318,57,15,4,24,13,0,0,1
S00126319,37,5,1,21,6,1,0,3
S00126320,70,37,4,16,6,4,1,2
S00126321,43,5,7,11,10,4,1,5
S00126322,49,3,13,14,4,8,1,6
S00126323,47,10,10,12,6,4,0,5
S00126324,50,9,21,7,6,3,1,3
S00126325,50,5,10,14,9,8,1,3
S00126326,45,6,7,14,13,0,0,5
S00126327,47,28,5,4,4,5,0,1
S00126328,60,13,12,21,6,4,0,4
S00126329,58,7,9,20,9,7,1,5
S00126330,54,6,10,21,11,1,1,4
S00126331,58,9,13,19,10,3,0,4
S00126332,66,6,9,24,12,5,1,9
S00126333,61,5,7,27,16,2,0,4
S00126334,57,4,5,8,28,6,3,3
S00126335,26,1,1,13,10,0,0,1
S00126336,45,6,3,18,9,1,1,7
S00126337,30,5,0,19,4,0,1,1
S00126338,29,5,2,17,1,1,1,2
S00126339,52,6,8,23,9,2,1,3
S00126340,58,8,10,24,12,0,1,3
S00126341,57,12,7,27,7,2,1,1
S00126342,47,7,6,17,12,3,0,2
S00126343,69,12,24,18,9,5,0,1
S00126344,24,3,4,11,4,0,0,2
S00126345,31,5,4,11,7,1,0,3
S00126346,53,5,1,30,15,0,0,2
S00126347,52,6,14,13,11,4,0,4
S00126348,52,10,9,19,7,3,1,3
S00126349,70,19,15,13,10,7,1,5
S00126350,50,7,12,14,9,5,0,3
S00126351,45,11,8,18,6,1,0,1
S00126352,65,11,5,23,24,1,0,1
S00126353,61,7,14,21,12,2,1,4
S00126354,44,6,15,14,5,2,0,2
S00126355,50,5,10,18,13,2,2,0
S00126356,63,12,10,14,13,3,2,9
S00126357,71,9,15,21,11,7,1,7
S00126358,33,0,9,13,8,2,1,0
S00126359,34,8,2,18,4,0,0,2
S00126360,61,6,11,19,17,5,0,3
S00126361,50,8,9,19,11,3,0,0
S00126362,43,3,2,12,19,5,2,0
S00126363,53,11,4,19,16,1,1,1
S00126364,28,6,4,13,3,1,0,1
S00126365,58,3,4,42,7,0,0,2
S00126366,39,12,3,21,3,0,0,0
S00126367,27,5,1,16,4,0,0,1
S00126368,31,10,2,17,2,0,0,0
S00126369,72,15,2,19,27,3,1,5
S00126370,23,2,2,11,4,2,0,2
S00126371,30,6,6,9,2,3,0,4
S00126372,64,4,7,26,15,4,0,8
S00126373,40,7,5,16,6,4,0,2
S00126374,70,18,8,29,10,1,0,4
S00126375,40,4,12,9,3,3,2,7
S00126376,56,36,11,9,0,0,0,0
S00126377,42,2,7,14,14,1,1,3
S00126378,67,8,14,15,16,10,2,2
S00126379,53,8,3,29,10,1,0,2
S00126380,57,10,7,22,6,2,1,9
S00126381,73,7,16,36,11,0,0,3
S00126382,42,6,3,20,6,4,0,3
S00126383,68,2,15,21,8,13,2,7
S00126384,45,8,10,9,8,6,0,4
S00126385,28,3,2,13,7,1,0,2
S00126386,52,3,3,22,19,2,1,2
S00126387,75,8,12,30,18,2,1,4
S00126388,73,8,13,24,23,1,0,4
S00126389,40,2,9,17,7,2,0,3
S00126390,41,4,11,19,2,2,0,3
S00126391,65,16,5,29,8,4,1,2
S00126392,49,9,8,21,5,0,0,6
S00126393,68,6,14,18,13,12,1,4
S00126394,33,5,4,11,7,6,0,0
S00126395,51,7,7,20,7,5,0,5
S00126396,65,13,7,29,11,3,0,2
S00126397,73,12,13,23,16,7,0,2
S00126398,49,8,8,18,12,1,1,1
S00126399,25,1,4,10,8,0,0,2
S00126400,58,5,11,20,14,1,1,6
S00126401,55,7,10,25,6,1,0,6
S00126402,48,7,2,17,12,5,1,4
S00126403,72,18,6,18,21,7,0,2
S00126404,40,0,4,19,12,3,0,2
S00126405,60,14,3,34,6,0,0,3
S00126406,73,13,5,21,23,5,1,5
S00126407,59,15,9,17,4,8,0,6
S00126408,70,16,4,37,12,0,0,1
S00126409,39,5,4,20,7,0,2,1
S00126410,39,7,8,13,4,4,1,2
S00126411,56,4,8,21,15,5,1,2
S00126412,48,3,21,11,7,3,1,2
S00126413,31,6,2,18,4,0,0,1
S00126414,48,36,0,11,0,0,0,1
S00126415,49,8,3,29,7,0,1,1
S00126416,63,9,13,22,16,0,0,3
S00126417,55,4,17,17,6,9,0,2
S00126418,33,5,6,8,5,7,1,1
S00126419,45,5,9,13,12,5,0,1
S00126420,55,3,12,23,6,6,1,4
S00126421,63,10,21,16,9,2,0,5
S00126422,73,19,36,13,4,0,0,1
S00126423,66,8,8,19,14,5,2,10
S00126424,52,31,2,9,2,4,0,4
S00126425,65,0,4,23,27,5,3,3
S00126426,41,2,4,13,16,6,0,0
S00126427,40,3,18,7,3,6,1,2
S00126428,51,9,4,17,12,6,0,3
S00126429,48,10,6,10,11,4,1,6
S00126430,46,3,11,7,11,8,1,5
S00126431,49,9,9,20,7,0,0,4
S00126432,45,8,4,20,6,3,1,3
S00126433,60,6,1,27,24,0,0,2
S00126434,33,2,1,11,16,1,1,1
S00126435,51,6,8,27,5,3,0,2
S00126436,44,6,11,11,9,4,0,3
S00126437,64,10,3,29,16,1,2,3
S00126438,57,18,3,25,10,0,0,1
S00126439,29,3,2,14,7,1,0,2
S00126440,53,6,2,31,12,1,0,1
S00126441,27,0,0,14,13,0,0,0
S00126442,85,33,16,15,11,3,2,5
S00126443,53,7,5,22,13,4,0,2
S00126444,49,5,11,18,10,2,1,2
S00126445,57,9,16,13,11,3,0,5
S00126446,36,2,5,5,15,7,1,1
S00126447,49,14,15,9,3,5,0,3
S00126448,59,9,7,17,13,7,0,6
S00126449,37,2,15,9,5,2,1,3
S00126450,55,13,13,17,5,2,0,5
S00126451,63,4,25,11,11,5,1,6
S00126452,62,27,5,26,1,1,0,2
S00126453,42,4,8,16,9,2,0,3
S00126454,33,6,7,9,8,2,1,0
S00126455,57,23,13,14,3,2,0,2
S00126456,32,8,2,18,3,0,0,1
S00126457,63,14,12,17,11,1,1,7
S00126458,63,9,8,22,16,3,0,5
S00126459,40,3,16,9,8,2,0,2
S00126460,40,7,12,8,8,1,0,4
S00126461,43,4,13,9,6,6,1,4
S00126462,59,8,7,27,13,1,2,1
S00126463,47,11,2,23,7,2,0,2
S00126464,70,26,12,19,11,0,1,1
S00126465,25,2,4,14,1,0,1,3
S00126466,39,7,5,12,14,0,0,1
S00126467,47,7,4,31,4,0,0,1
S00126468,66,5,1,38,17,2,0,3
S00126469,69,14,6,36,11,2,0,0
S00126470,74,6,7,41,13,2,1,4
S00126471,64,15,7,29,9,0,0,4
S00126472,53,6,10,21,10,1,3,2
S00126473,41,5,5,18,12,0,0,1
S00126474,75,13,9,37,16,0,0,0
S00126475,56,10,8,25,6,6,0,1
S00126476,54,8,3,28,9,2,2,2
S00126477,51,7,1,28,13,1,0,1
S00126478,38,3,2,16,14,1,0,2
S00126479,45,13,2,21,6,1,2,0
S00126480,45,9,3,26,5,0,1,1
S00126481,49,9,0,23,13,1,0,3
S00126482,42,14,3,15,6,2,0,2
S00126483,53,11,4,26,7,0,0,5
S00126484,58,6,7,25,14,0,1,5
S00126485,49,9,4,27,6,1,0,2
S00126486,47,5,2,23,12,2,1,2
S00126487,51,6,5,25,12,1,0,2
S00126488,63,7,6,29,12,5,1,3
S00126489,41,14,1,20,5,1,0,0
S00126490,47,9,3,25,6,2,0,2
S00126491,59,7,7,28,11,3,0,3
S00126492,86,3,21,25,25,6,1,5
S00126493,45,6,2,27,7,0,1,2
S00126494,24,7,0,10,6,0,0,1
S00126495,59,10,14,23,8,1,1,2
S00126496,65,9,5,30,15,1,0,5
S00126497,44,6,1,23,11,2,1,0
S00126498,44,12,3,21,7,0,0,1
S00126499,45,6,2,19,16,0,0,2
S00126500,36,6,0,21,6,0,0,3
S00126501,42,8,3,14,10,3,1,3
S00126502,47,11,1,24,8,0,0,3
S00126503,35,3,12,15,5,0,0,0
S00126504,70,5,10,30,14,4,0,7
S00126505,45,6,4,16,17,2,0,0
S00126506,60,8,26,13,10,2,0,1
S00126507,57,4,20,13,10,3,1,6
S00126508,39,7,2,16,9,2,0,3
S00126509,46,10,5,17,11,0,1,2
S00126510,45,2,8,14,17,3,1,0
S00126511,56,0,1,14,37,2,2,0
S00126512,71,8,13,24,17,0,2,7
S00126513,75,10,2,40,18,1,2,2
S00126514,35,5,2,21,7,0,0,0
S00126515,46,3,4,23,12,0,0,4
S00126516,54,16,8,17,5,1,1,6
S00126517,55,14,6,25,8,0,0,2
S00126518,43,10,2,25,2,1,0,3
S00126519,40,9,7,20,4,0,0,0
S00126520,73,10,17,16,7,14,2,7
S00126521,64,1,15,3,14,26,3,2
S00126522,64,7,21,18,8,7,0,3
S00126523,39,10,22,4,2,1,0,0
S00126524,48,8,15,12,6,4,1,2
S00126525,52,10,9,9,9,9,1,5
S00126526,48,7,19,10,2,6,1,3
S00126527,51,2,12,5,17,13,0,2
S00126528,49,7,14,12,6,5,2,3
S00126529,69,18,14,13,9,11,1,3
S00126530,61,5,18,11,9,13,2,3
S00126531,62,7,19,12,10,6,3,5
S00126532,67,4,22,17,9,9,1,5
S00126533,31,3,12,7,4,4,0,1
S00126534,49,9,6,12,7,6,3,6
S00126535,56,5,22,8,11,9,0,1
S00126536,26,0,4,11,6,2,3,0
S00126537,28,3,4,18,3,0,0,0
S00126538,41,6,3,16,4,5,1,6
S00126539,59,6,13,19,8,8,1,4
S00126540,39,13,6,9,3,4,0,4
S00126541,42,11,11,17,3,0,0,0
S00126542,48,8,4,16,8,4,0,8
S00126543,55,8,6,17,13,4,0,7
S00126544,63,8,15,16,16,2,1,5
S00126545,51,5,14,18,6,5,1,2
S00126546,40,7,5,8,6,8,2,4
S00126547,49,6,9,6,6,16,2,4
S00126548,70,22,13,19,8,5,1,2
S00126549,41,0,6,9,5,16,0,5
S00126550,34,5,11,9,3,2,0,4
S00126551,67,9,20,14,8,8,2,6
S00126552,37,4,6,19,2,1,1,4
S00126553,61,12,15,14,6,5,1,8
S00126554,47,3,8,17,7,7,0,5
S00126555,39,3,4,18,8,4,1,1
S00126556,62,10,21,15,3,7,1,5
S00126557,34,3,6,11,9,4,0,1
S00126558,50,5,10,16,8,4,0,7
S00126559,73,11,14,22,16,8,2,0
S00126560,61,3,11,19,13,8,1,6
S00126561,72,13,17,22,11,7,1,1
S00126562,58,11,10,15,5,7,2,8
S00126563,45,7,12,12,5,5,1,3
S00126564,68,5,25,10,11,10,1,6
S00126565,53,14,8,18,5,1,2,5
S00126566,45,6,17,8,8,3,0,3
S00126567,86,1,29,33,6,7,1,9
S00126568,75,4,28,21,9,8,1,4
S00126569,79,13,16,24,7,10,2,7
S00126570,68,8,35,9,7,6,3,0
S00126571,69,6,14,17,14,13,1,4
S00126572,68,6,18,20,11,1,2,10
S00126573,40,5,12,13,5,2,0,3
S00126574,40,8,13,11,3,4,0,1
S00126575,57,7,6,33,4,2,1,4
S00126576,59,11,5,29,9,0,1,4
S00126577,63,2,28,11,9,10,0,3
S00126578,75,11,10,14,15,11,7,7
S00126579,68,11,7,18,13,6,2,11
S00126580,55,14,5,10,14,8,0,4
S00126581,57,6,6,19,15,5,1,5
S00126582,40,4,5,13,8,2,2,6
S00126583,54,3,8,16,13,8,3,3
S00126584,26,2,8,8,4,1,0,3
S00126585,60,9,9,16,12,5,1,8
S00126586,48,4,9,14,6,4,3,8
S00126587,41,6,6,9,5,10,2,3
S00126588,42,5,4,16,8,5,0,4
S00126589,58,9,14,21,5,4,1,4
S00126590,43,10,6,14,4,5,2,2
S00126591,56,6,5,21,7,10,2,5
S00126592,48,6,5,16,9,7,1,4
S00126593,45,2,9,8,10,10,1,5
S00126594,70,12,6,16,17,8,1,10
S00126595,50,6,8,14,10,5,0,7
S00126596,38,2,5,18,10,2,0,1
S00126597,75,9,15,7,15,13,2,14
S00126598,64,4,9,11,16,17,2,5
S00126599,61,18,16,18,3,1,0,5
S00126600,58,5,3,26,9,9,1,5
S00126601,48,2,13,3,16,10,0,4
S00126602,77,11,15,20,15,5,0,11
S00126603,60,10,14,15,8,7,1,5
S00126604,55,24,7,8,7,3,0,6
S00126605,39,13,7,9,3,4,1,2
S00126606,52,5,10,19,7,6,0,5
S00126607,60,7,6,16,15,2,4,10
S00126608,42,6,8,17,5,3,2,1
S00126609,50,1,10,23,10,2,2,2
S00126610,42,5,7,12,5,9,1,3
S00126611,53,5,11,14,11,10,0,2
S00126612,41,8,10,18,1,1,1,2
S00126613,40,10,19,4,3,3,1,0
S00126614,59,6,10,20,8,6,2,7
S00126615,53,3,11,18,6,5,2,8
S00126616,26,6,3,9,4,2,0,2
S00126617,41,7,4,11,5,11,0,3
S00126618,71,14,12,30,8,3,1,3
S00126619,68,6,14,27,13,5,0,3
S00126620,60,8,8,17,12,3,3,9
S00126621,40,5,5,9,9,8,0,4
S00126622,46,7,12,11,5,4,0,7
S00126623,56,7,13,13,8,11,2,2
S00126624,43,7,6,10,8,4,1,7
S00126625,50,9,5,17,4,9,2,4
S00126626,58,10,18,13,7,7,0,3
S00126627,28,3,9,7,4,3,0,2
S00126628,61,3,26,14,2,3,0,13
S00126629,74,9,38,14,2,3,1,7
S00126630,41,2,22,4,4,4,1,4
S00126631,50,8,24,7,1,3,0,7
S00126632,57,7,22,13,2,5,0,8
S00126633,57,2,30,11,4,0,1,9
S00126634,45,1,29,8,2,1,0,4
S00126635,65,2,34,8,5,6,1,9
S00126636,55,6,27,10,1,3,0,8
S00126637,79,3,47,10,1,10,0,8
S00126638,57,2,24,12,5,3,0,11
S00126639,48,3,28,13,1,0,1,2
S00126640,68,2,29,10,5,8,0,14
S00126641,81,2,39,20,4,2,0,14
S00126642,94,9,29,33,4,6,1,12
S00126643,39,0,14,9,3,2,1,10
S00126644,79,5,44,14,3,2,0,11
S00126645,50,5,16,11,6,6,0,6
S00126646,64,8,30,12,4,0,0,10
S00126647,71,19,10,21,12,2,0,7
S00126648,61,9,15,14,14,2,1,6
S00126649,69,10,22,18,10,5,0,4
S00126650,60,1,25,13,7,2,0,12
S00126651,54,1,26,9,13,1,1,3
S00126652,47,1,22,7,3,5,1,8
S00126653,45,4,21,10,2,3,0,5
S00126654,59,2,33,13,5,2,1,3
S00126655,60,1,28,11,7,5,2,6
S00126656,61,4,31,13,4,3,0,6
S00126657,68,0,29,12,6,17,1,3
S00126658,64,14,30,15,0,1,1,3
S00126659,42,1,14,11,10,3,0,3
S00126660,54,1,23,18,5,1,0,6
S00126661,49,8,8,18,7,3,1,4
S00126662,46,9,9,20,3,3,1,1
S00126663,44,5,7,12,8,5,2,5
S00126664,58,19,16,10,8,0,0,5
S00126665,66,5,12,25,10,4,0,10
S00126666,66,10,3,35,9,2,1,6
S00126667,28,1,7,3,3,7,2,5
S00126668,49,4,17,8,7,9,0,4
S00126669,49,7,8,15,9,6,0,4
S00126670,29,3,5,7,5,5,0,4
S00126671,57,4,12,14,11,10,0,6
S00126672,35,4,9,9,7,3,0,3
S00126673,72,7,15,16,16,9,3,6
S00126674,23,0,2,8,5,0,1,7
S00126675,64,41,14,8,0,0,0,1
S00126676,62,12,23,11,2,7,2,5
S00126677,60,6,10,30,10,4,0,0
S00126678,52,7,2,28,12,1,0,2
S00126679,54,7,2,35,8,0,0,2
S00126680,75,26,3,28,15,0,1,2
S00126681,44,6,3,23,8,1,1,2
S00126682,50,7,3,25,13,0,0,2
S00126683,77,12,5,33,21,1,2,3
S00126684,45,4,8,15,6,8,2,2
S00126685,88,26,28,11,2,11,1,9
S00126686,75,35,20,13,4,1,2,0
S00126687,68,6,9,28,17,2,2,4
S00126688,36,7,3,12,12,1,1,0
S00126689,39,5,6,15,11,0,0,2
S00126690,51,7,2,26,12,3,0,1
S00126691,44,11,4,26,1,1,0,1
S00126692,44,5,4,21,10,2,1,1
S00126693,45,8,7,19,6,1,2,2
S00126694,53,4,7,23,10,6,0,3
S00126695,54,6,28,13,1,2,0,4
S00126696,36,2,19,6,4,2,0,3
S00126697,57,3,31,9,2,2,0,10
S00126698,45,17,16,7,3,0,0,2
S00126699,67,4,41,13,3,2,0,4
S00126700,56,25,17,6,4,0,0,4
S00126701,72,13,24,19,5,4,0,7
S00126702,71,11,36,5,4,13,1,1
S00126703,69,8,30,15,4,8,0,4
S00126704,45,9,15,7,7,2,1,4
S00126705,43,8,23,7,1,1,0,3
S00126706,43,9,8,15,4,3,0,4
S00126707,48,10,10,15,2,5,0,6
S00126708,67,5,22,24,9,2,0,5
S00126709,43,9,9,17,3,1,1,3
S00126710,79,5,43,8,7,7,0,9
S00126711,44,7,12,4,3,12,2,4
S00126712,45,2,9,8,15,5,0,6
S00126713,66,9,12,11,13,10,2,9
S00126714,59,4,5,16,19,7,1,7
S00126715,43,7,5,18,6,3,0,4
S00126716,40,3,4,10,11,6,1,5
S00126717,44,9,10,8,11,2,0,4
S00126718,42,7,2,10,12,2,4,5
S00126719,60,8,5,16,13,5,4,9
S00126720,41,7,5,15,10,0,1,3
S00126721,49,2,8,17,12,2,1,7
S00126722,50,5,6,19,12,2,2,4
S00126723,49,8,2,14,19,3,1,2
S00126724,41,6,2,16,9,2,1,5
S00126725,51,8,7,18,14,0,1,3
S00126726,64,12,4,23,16,4,1,4
S00126727,65,6,7,31,14,2,1,4
S00126728,46,15,14,7,2,4,1,3
S00126729,52,9,9,23,9,0,0,2
S00126730,67,9,13,21,16,2,0,6
S00126731,63,18,5,18,12,5,0,5
S00126732,40,2,13,16,7,1,0,1
S00126733,58,6,15,14,16,4,0,3
S00126734,54,1,25,8,11,5,1,3
S00126735,45,3,15,16,5,3,0,3
S00126736,53,1,21,19,3,6,0,3
S00126737,48,2,26,11,2,4,0,3
S00126738,45,6,2,22,10,2,0,3
S00126739,49,7,8,17,12,3,0,2
S00126740,75,19,17,20,12,3,0,4
S00126741,53,13,10,15,13,0,0,2
S00126742,54,13,14,10,11,3,0,3
S00126743,47,10,7,13,7,2,1,7
S00126744,38,5,6,14,11,2,0,0
S00126745,63,5,16,20,12,5,1,4
S00126746,41,3,16,14,4,0,1,3
S00126747,44,8,1,9,14,8,2,2
S00126748,37,6,2,16,9,1,1,2
S00126749,70,13,7,29,15,3,1,2
S00126750,56,9,5,29,8,1,0,4
S00126751,47,7,8,18,12,2,0,0
S00126752,47,10,7,18,8,0,2,2
S00126753,59,10,23,15,9,0,0,2
S00126754,46,4,9,19,10,4,0,0
S00126755,38,5,8,15,4,3,0,3
S00126756,65,13,7,36,7,1,0,1
S00126757,57,12,15,12,7,6,0,5
S00126758,44,6,8,16,9,2,0,3
S00126759,49,10,9,19,8,1,1,1
S00126760,48,7,18,7,7,5,0,4
S00126761,51,9,21,15,2,1,0,3
S00126762,34,4,7,15,7,0,0,1
S00126763,55,12,3,29,7,3,0,1
S00126764,76,20,6,35,13,0,0,2
S00126765,60,17,5,29,6,2,0,1
S00126766,62,11,5,27,14,4,0,1
S00126767,57,16,2,25,10,3,0,1
S00126768,21,1,1,3,4,8,0,4
S00126769,83,21,11,36,8,2,0,5
S00126770,53,13,10,15,7,1,2,5
S00126771,55,16,17,10,6,2,0,4
S00126772,68,12,16,21,8,7,0,4
S00126773,59,14,8,21,13,2,1,0
S00126774,58,4,16,17,15,3,0,3
S00126775,46,4,9,19,10,1,0,3
S00126790,51,11,5,23,7,2,2,1
S00126791,28,3,3,16,5,1,0,0
S00126792,35,4,8,15,4,2,1,1
S00126793,49,3,9,21,10,3,0,3
S00126794,70,18,6,32,6,6,1,1
S00126795,56,7,3,24,15,4,0,3
S00126796,38,7,8,14,8,0,0,1
S00126797,42,8,8,18,4,1,0,3
S00126798,71,10,17,26,6,4,3,5
S00126799,55,8,14,24,5,2,0,2
S00126800,45,9,4,22,4,3,1,2
S00126801,64,16,12,20,11,1,0,4
S00126802,30,3,1,13,7,4,0,2
S00126803,46,10,3,16,9,4,0,4
S00126804,33,5,9,12,5,0,0,2
S00126805,72,5,21,20,15,4,2,5
S00126806,42,13,6,16,3,4,0,0
S00126807,51,12,4,18,9,2,2,4
S00126808,49,12,7,14,5,5,1,5
S00126809,44,5,9,14,11,2,0,3
S00126810,44,8,7,16,10,3,0,0
S00126811,71,15,6,22,15,4,4,5
S00126812,53,18,8,18,6,1,1,1
S00126813,68,16,7,29,8,3,1,4
S00126814,52,7,7,13,9,9,0,7
S00126815,30,12,2,7,1,3,0,5
S00126816,51,11,3,12,17,3,1,4
S00126817,45,6,8,21,5,3,0,2
S00126818,53,4,5,23,14,3,3,1
S00126819,36,19,1,13,2,0,0,1
S00126820,32,6,1,19,5,1,0,0
S00126821,48,10,4,23,5,3,0,3
S00126822,53,17,5,24,4,1,0,2
S00126823,40,5,1,24,6,1,0,3
S00126824,43,11,2,22,3,2,0,3
S00126825,50,10,4,26,7,2,1,0
S00126826,42,5,2,20,11,1,0,3
S00126827,64,15,5,25,13,1,0,5
S00126828,71,16,7,30,12,3,1,2
S00126829,56,13,8,19,10,4,2,0
S00126830,39,8,4,14,5,5,0,3
S00126831,38,5,2,22,8,1,0,0
S00126832,39,13,7,9,7,1,0,2
S00126833,65,8,10,20,19,4,1,3
S00126834,52,13,10,17,5,2,0,5
S00126835,51,12,5,24,3,3,0,4
S00126836,49,9,8,20,6,4,1,1
S00126837,57,12,2,26,11,2,1,3
S00126838,29,4,3,8,6,4,1,3
S00126839,62,9,1,31,17,2,1,1
S00126867,61,8,10,31,8,1,0,3
S00126868,55,8,14,16,11,3,1,2
S00126869,48,6,14,11,7,5,1,4
S00126870,53,5,9,13,11,11,0,4
S00126871,51,6,12,15,9,5,1,3
S00126872,55,7,9,24,11,2,0,2
S00126873,56,6,9,21,12,4,1,3
S00126874,54,5,12,26,4,2,2,3
S00126875,59,13,9,17,9,2,3,6
S00126876,45,11,12,7,6,6,1,2
S00126877,26,3,4,9,8,2,0,0
S00126878,69,18,13,25,5,3,0,5
S00126879,54,8,3,28,8,1,1,5
S00126880,60,9,12,23,10,3,0,3
S00126881,58,12,14,16,15,0,0,1
S00126882,56,5,9,22,16,0,1,3
S00126883,48,6,6,24,9,1,0,2
S00126884,54,12,10,16,11,5,0,0
