ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00001517,359,349,0,0,1,7,0,1,0,0,0,1,0,349,0,9,1,0
N00001518,436,390,10,0,14,6,0,10,0,0,0,3,3,390,0,40,3,3
N00001519,298,284,1,0,1,0,0,8,0,1,0,3,0,284,1,10,3,0
N00001520,265,259,0,0,0,0,0,0,4,1,0,1,0,259,5,0,1,0
N00001521,249,245,2,0,0,0,0,0,0,0,0,2,0,245,0,2,2,0
N00001522,278,278,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
N00001523,211,206,0,0,0,0,0,0,0,1,0,4,0,206,1,0,4,0
N00001524,253,240,0,0,4,0,0,1,0,5,0,3,0,240,5,5,3,0
N00001525,239,221,0,0,9,0,1,0,0,3,0,4,1,221,3,10,4,1
N00001526,219,212,0,1,4,0,0,1,0,0,0,1,0,213,0,5,1,0
N00001527,243,229,0,0,5,0,0,0,0,1,0,6,2,229,1,5,6,2
N00001528,244,217,8,0,12,0,0,5,0,0,0,2,0,217,0,25,2,0
N00001529,286,269,1,0,0,0,0,9,0,0,0,7,0,269,0,10,7,0
N00001530,386,371,2,0,9,0,0,1,0,0,1,2,0,371,1,12,2,0
N00001531,320,313,1,1,0,0,0,5,0,0,0,0,0,314,0,6,0,0
N00001532,435,422,0,12,0,0,0,1,0,0,0,0,0,434,0,1,0,0
N00001533,636,623,0,3,0,0,0,9,0,0,0,1,0,626,0,9,1,0
N00001534,321,315,0,5,0,0,0,0,0,0,0,1,0,320,0,0,1,0
N00001535,385,375,0,0,3,0,0,0,0,6,1,0,0,375,7,3,0,0
N00001536,401,400,0,0,0,0,0,0,0,0,0,1,0,400,0,0,1,0
N00001537,356,355,0,0,0,0,0,0,0,0,0,1,0,355,0,0,1,0
N00001538,386,386,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0
N00001539,346,345,0,0,0,0,0,0,0,1,0,0,0,345,1,0,0,0
N00001540,408,399,0,0,4,0,0,0,1,0,0,4,0,399,1,4,4,0
N00001541,286,285,1,0,0,0,0,0,0,0,0,0,0,285,0,1,0,0
N00001542,324,320,0,0,1,0,0,0,0,0,0,3,0,320,0,1,3,0
N00001543,366,362,0,0,3,0,0,1,0,0,0,0,0,362,0,4,0,0
N00001544,280,280,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
N00001545,352,327,0,0,10,0,0,1,1,2,1,9,1,327,4,11,9,1
N00001546,352,346,0,0,4,0,0,0,0,1,0,1,0,346,1,4,1,0
N00001547,316,310,1,0,0,0,0,1,0,2,0,1,1,310,2,2,1,1
N00001548,317,308,1,0,2,0,0,1,0,2,0,3,0,308,2,4,3,0
N00001549,376,369,0,1,2,0,0,3,1,0,0,0,0,370,1,5,0,0
N00001550,213,197,3,0,7,0,0,0,1,2,0,3,0,197,3,10,3,0
N00001551,388,370,8,0,6,0,0,0,0,2,0,2,0,370,2,14,2,0
N00001552,376,369,0,1,4,0,0,0,0,1,0,1,0,370,1,4,1,0
N00001553,264,258,0,0,4,0,0,0,0,0,0,1,1,258,0,4,1,1
N00001554,326,319,0,0,3,0,0,0,0,1,1,2,0,319,2,3,2,0
N00001555,272,269,0,1,0,0,0,0,0,1,0,1,0,270,1,0,1,0
N00001556,211,211,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0
N00001557,268,263,0,0,0,0,0,0,0,0,0,5,0,263,0,0,5,0
N00001558,247,247,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0
N00001559,328,322,1,0,3,0,0,1,0,1,0,0,0,322,1,5,0,0
N00001560,266,261,1,0,0,0,0,4,0,0,0,0,0,261,0,5,0,0
N00001561,218,215,0,0,0,0,0,0,0,2,0,1,0,215,2,0,1,0
N00001562,215,214,0,0,0,0,0,1,0,0,0,0,0,214,0,1,0,0
N00001563,172,171,0,0,0,0,0,1,0,0,0,0,0,171,0,1,0,0
N00001564,352,348,0,0,0,0,0,0,1,1,0,0,2,348,2,0,0,2
N00001565,351,351,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0
N00001566,387,383,0,0,0,0,0,0,0,1,0,2,1,383,1,0,2,1
N00001567,251,248,0,0,0,0,0,0,0,0,1,2,0,248,1,0,2,0
N00001568,297,294,0,0,2,0,0,1,0,0,0,0,0,294,0,3,0,0
N00001569,329,321,4,0,0,0,0,0,0,0,0,4,0,321,0,4,4,0
N00001570,1119,1100,0,12,0,0,0,5,0,1,0,0,1,1112,1,5,0,1
N00001571,493,489,0,1,0,0,0,0,0,0,0,3,0,490,0,0,3,0
N00001572,355,353,1,1,0,0,0,0,0,0,0,0,0,354,0,1,0,0
N00001573,444,438,1,3,0,0,0,1,0,0,0,1,0,441,0,2,1,0
N00001574,310,305,0,2,0,0,0,1,0,1,0,1,0,307,1,1,1,0
N00001575,317,315,0,1,0,0,0,0,0,1,0,0,0,316,1,0,0,0
N00001576,365,359,0,2,0,4,0,0,0,0,0,0,0,361,0,4,0,0
N00001577,364,363,0,0,0,0,0,0,0,0,1,0,0,363,1,0,0,0
N00001578,312,309,0,0,0,0,0,0,0,0,1,1,1,309,1,0,1,1
N00001579,317,297,7,0,0,0,0,2,0,0,1,9,1,297,1,9,9,1
N00001580,328,287,10,1,0,0,5,11,0,7,0,7,0,288,7,26,7,0
N00001581,306,296,3,0,0,0,0,0,0,2,1,3,1,296,3,3,3,1
N00001582,293,283,0,0,1,0,1,2,0,4,0,2,0,283,4,4,2,0
N00001583,234,219,1,0,4,0,0,3,0,4,0,2,1,219,4,8,2,1
N00001584,184,181,1,1,0,0,0,0,0,1,0,0,0,182,1,1,0,0
N00001585,444,384,20,1,9,1,0,21,1,3,0,3,1,385,4,51,3,1
N00001586,254,217,6,0,18,4,0,5,0,2,0,1,1,217,2,33,1,1
N00001587,333,282,2,0,19,1,0,20,0,0,0,1,8,282,0,42,1,8
N00001588,290,269,7,0,6,0,0,4,0,1,0,2,1,269,1,17,2,1
N00001589,318,301,1,0,2,0,0,6,0,1,2,3,2,301,3,9,3,2
N00001590,356,323,5,0,5,1,0,11,0,1,0,4,6,323,1,22,4,6
N00001591,275,236,8,0,6,5,0,6,0,4,0,7,3,236,4,25,7,3
N00001592,305,258,15,0,6,0,8,12,0,3,0,3,0,258,3,41,3,0
N00001593,518,440,16,1,21,5,1,20,0,1,0,7,6,441,1,63,7,6
N00001594,364,311,10,0,13,2,0,17,0,2,0,1,8,311,2,42,1,8
N00001595,289,242,16,1,6,0,0,18,0,0,0,4,2,243,0,40,4,2
N00001596,395,338,37,0,3,0,0,5,0,3,1,2,6,338,4,45,2,6
N00001597,271,217,8,0,12,0,10,14,0,2,0,3,5,217,2,44,3,5
N00001598,381,354,6,0,7,0,1,6,0,2,0,3,2,354,2,20,3,2
N00001599,445,407,13,0,9,0,0,8,0,2,0,3,3,407,2,30,3,3
N00001600,317,269,14,0,1,0,5,20,0,2,0,2,4,269,2,40,2,4
N00001601,277,249,15,0,1,0,3,2,0,1,0,5,1,249,1,21,5,1
N00001602,342,292,21,0,4,0,4,14,0,3,0,2,2,292,3,43,2,2
N00001603,305,292,2,0,2,0,0,5,0,2,0,2,0,292,2,9,2,0
N00001604,276,264,3,0,1,0,0,2,0,4,0,2,0,264,4,6,2,0
N00001605,283,263,2,0,1,0,0,9,0,3,0,5,0,263,3,12,5,0
N00001606,197,187,1,0,1,0,0,0,0,5,0,2,1,187,5,2,2,1
N00001607,262,254,0,0,6,0,0,0,0,0,0,2,0,254,0,6,2,0
N00001608,238,220,6,0,5,0,0,7,0,0,0,0,0,220,0,18,0,0
N00001609,243,217,0,0,9,0,2,0,0,7,1,6,1,217,8,11,6,1
N00001610,220,205,1,0,8,1,0,0,2,1,0,1,1,205,3,10,1,1
N00001611,292,276,4,0,4,0,0,0,0,3,1,4,0,276,4,8,4,0
N00001612,295,272,4,0,0,0,0,0,0,14,1,4,0,272,15,4,4,0
N00001613,691,644,15,0,16,0,0,0,0,8,3,3,2,644,11,31,3,2
N00001614,245,231,3,0,2,0,0,0,0,0,1,8,0,231,1,5,8,0
N00001615,318,308,0,0,0,0,0,2,0,6,0,2,0,308,6,2,2,0
N00001616,299,276,0,0,1,0,3,3,0,9,1,5,1,276,10,7,5,1
N00001617,258,247,0,0,0,4,0,1,0,5,0,0,1,247,5,5,0,1
N00001618,236,221,6,0,0,0,0,0,0,9,0,0,0,221,9,6,0,0
N00001619,278,266,0,0,0,0,4,0,0,5,0,3,0,266,5,4,3,0
N00001620,333,291,3,0,1,3,0,4,0,18,5,4,4,291,23,11,4,4
N00001621,241,230,3,0,1,0,3,0,0,2,0,1,1,230,2,7,1,1
N00001622,240,224,0,0,0,0,0,1,0,10,0,1,4,224,10,1,1,4
N00001623,287,284,1,0,1,0,0,0,0,0,0,1,0,284,0,2,1,0
N00001624,150,148,0,0,1,0,0,0,0,0,1,0,0,148,1,1,0,0
N00001625,253,246,2,0,0,0,0,1,0,1,0,3,0,246,1,3,3,0
N00001626,236,236,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0
N00001627,179,178,0,0,0,0,0,0,0,1,0,0,0,178,1,0,0,0
N00001628,248,246,1,0,0,0,0,1,0,0,0,0,0,246,0,2,0,0
N00001629,303,302,0,0,0,0,0,1,0,0,0,0,0,302,0,1,0,0
N00001630,214,211,0,0,0,0,0,0,0,0,0,3,0,211,0,0,3,0
N00001631,226,226,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0
N00001632,244,243,0,0,0,0,0,0,0,0,0,1,0,243,0,0,1,0
N00001633,183,180,1,0,0,0,0,0,0,0,1,1,0,180,1,1,1,0
N00001634,229,228,0,0,0,1,0,0,0,0,0,0,0,228,0,1,0,0
N00001635,300,296,3,0,0,1,0,0,0,0,0,0,0,296,0,4,0,0
N00001636,170,168,1,0,0,0,0,0,0,0,0,1,0,168,0,1,1,0
N00001637,220,220,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0
N00001638,252,250,0,0,1,0,0,0,0,0,1,0,0,250,1,1,0,0
N00001639,180,180,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0
N00001640,214,213,0,0,0,0,0,0,0,0,0,1,0,213,0,0,1,0
N00001641,250,249,1,0,0,0,0,0,0,0,0,0,0,249,0,1,0,0
N00001642,299,298,0,1,0,0,0,0,0,0,0,0,0,299,0,0,0,0
N00001643,595,580,0,0,0,0,0,7,0,0,0,8,0,580,0,7,8,0
N00001644,329,325,4,0,0,0,0,0,0,0,0,0,0,325,0,4,0,0
N00001645,234,233,0,0,0,0,0,0,0,0,0,1,0,233,0,0,1,0
N00001646,352,350,0,0,0,0,0,0,0,0,0,1,1,350,0,0,1,1
N00001647,294,293,1,0,0,0,0,0,0,0,0,0,0,293,0,1,0,0
N00001648,316,308,4,0,0,0,0,4,0,0,0,0,0,308,0,8,0,0
N00001649,443,437,2,0,0,0,0,1,0,0,0,3,0,437,0,3,3,0
N00001650,305,292,3,0,4,0,0,0,0,0,0,5,1,292,0,7,5,1
N00001651,383,383,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0
N00001652,396,391,3,0,1,0,0,0,0,0,0,1,0,391,0,4,1,0
N00001653,440,435,0,0,0,0,0,0,0,0,0,1,4,435,0,0,1,4
N00001654,385,379,5,0,0,0,0,0,0,0,0,0,1,379,0,5,0,1
N00001655,386,382,0,0,0,0,0,2,1,0,0,0,1,382,1,2,0,1
N00001656,234,234,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0
N00001657,292,282,4,0,0,0,0,0,0,0,0,6,0,282,0,4,6,0
N00001658,209,209,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0
N00001659,248,248,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
N00001660,294,293,0,0,0,0,0,0,0,0,0,1,0,293,0,0,1,0
N00001661,373,371,0,0,0,0,1,0,0,0,0,0,1,371,0,1,0,1
N00001662,325,325,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0
N00001663,316,314,0,0,0,0,0,0,0,2,0,0,0,314,2,0,0,0
N00001664,325,319,0,0,0,5,0,0,0,0,0,1,0,319,0,5,1,0
N00001665,370,369,0,0,0,0,0,0,0,0,0,0,1,369,0,0,0,1
N00001666,340,338,0,0,0,0,0,0,0,0,0,2,0,338,0,0,2,0
N00001667,301,301,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0
N00001668,391,391,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0
N00001669,326,318,4,0,0,0,0,1,0,0,0,1,2,318,0,5,1,2
N00001670,263,260,0,0,2,0,0,0,0,0,0,1,0,260,0,2,1,0
N00001671,302,301,1,0,0,0,0,0,0,0,0,0,0,301,0,1,0,0
N00001672,368,368,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0
N00001673,447,441,1,1,2,0,0,0,0,0,0,2,0,442,0,3,2,0
N00001674,248,247,0,0,0,0,0,1,0,0,0,0,0,247,0,1,0,0
N00001675,279,278,0,0,0,0,0,0,0,0,0,1,0,278,0,0,1,0
N00001676,264,263,0,0,0,0,0,0,0,0,0,1,0,263,0,0,1,0
N00001677,552,543,1,0,0,0,0,0,0,0,0,8,0,543,0,1,8,0
N00001678,435,432,0,0,0,0,0,1,0,1,0,1,0,432,1,1,1,0
N00001679,404,401,0,0,0,0,0,1,0,0,0,2,0,401,0,1,2,0
N00001680,540,532,4,0,0,0,0,0,0,0,0,4,0,532,0,4,4,0
N00001681,300,298,1,0,0,0,0,0,0,0,0,0,1,298,0,1,0,1
